Gap ID,Priority,Status,Gap lane,Gap title,Section order,Section,Item type,Item ID,Compiler #,Chapter or lane,Date,Title,NAID or targets,Source pool,Pages,Access or status,Issue,Closure question,Next action,Catalog URL,PDF URL
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,2,Confirmed chronology anchor,Confirmed record,bush-library-428079809,2.002,Pakistan,1989-01-25,Memorandum of Telephone Conversation,428079809; [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989,Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - January 1989-July 1989]: January 1989,1 page,Full,catalog-derived-source-note,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Resolve compiler risk: catalog-derived-source-note. Use Daily Diary/Backup only for chronology, time, location, attendees, and call status.",https://catalog.archives.gov/id/428079809,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-01-25--Khan.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,2,Confirmed chronology anchor,Confirmed record,nsc-source-446394923,1.001,Afghanistan,1989-02-07,"NSR-1 - February 07, 1989 - Afghanistan",446394923; 90006-001,Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Review (NSR) Files | 90006-001,30 pages,Restricted - Possibly,catalog-derived-source-note; declassification-review,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?",Review access status and confirm whether the item can be selected or only cited as withheld/restricted context. Resolve compiler risk: catalog-derived-source-note; declassification-review.,https://catalog.archives.gov/id/446394923,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSRs_313189297/41-bpr-nsc-hfiles-nsr-1-90006-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,2,Confirmed chronology anchor,Confirmed record,nsc-source-470760975,1.002,Afghanistan,1989-02-08,"NSC/DC 001 - February 08, 1989 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan",470760975; 90009-001,Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90009-001,52 pages,Restricted - Possibly,catalog-derived-source-note; declassification-review,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?",Review access status and confirm whether the item can be selected or only cited as withheld/restricted context. Resolve compiler risk: catalog-derived-source-note; declassification-review.,https://catalog.archives.gov/id/470760975,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-1-90009-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607685,,Afghanistan,1989-01-20,Afghanistan,645607685,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607685,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607685,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31827-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607321,,Afghanistan,1989-01-20,Afghanistan [1],645607321,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607321,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607321,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31812-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607323,,Afghanistan,1989-01-20,Afghanistan [2],645607323,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607323,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607323,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31812-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645608041,,Regional,1989-01-20,Bangladesh,645608041,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608041,,Critical; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645608041,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31842-009.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607415,,India,1989-01-20,India,645607415,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607415,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607415,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31815-004.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645608141,,India,1989-01-20,India [1],645608141,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608141,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645608141,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31847-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607135,,India,1989-01-20,India [1],645607135,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607135,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607135,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31802-007.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645608143,,India,1989-01-20,India [2],645608143,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608143,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645608143,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31847-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607137,,India,1989-01-20,India [2],645607137,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607137,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607137,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31802-008.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607805,,India,1989-01-20,India [A],645607805,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607805,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607805,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31832-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607807,,India,1989-01-20,India [B],645607807,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607807,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607807,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31832-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645608235,,Pakistan,1989-01-20,Pakistan,645608235,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608235,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645608235,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31850-010.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607905,,Pakistan,1989-01-20,Pakistan [A],645607905,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607905,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607905,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31836-005.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607531,,Pakistan,1989-01-20,Pakistan [A],645607531,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607531,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607531,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31820-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607533,,Pakistan,1989-01-20,Pakistan [B],645607533,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607533,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607533,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31820-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,3,Potential lead to screen,Potential lead,catalog-lead-645607907,,Pakistan,1989-01-20,Pakistan [B],645607907,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607907,,High; High-priority source review lead; Online object available,High-priority source review lead,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Screen PDF text and promote policy-bearing pages with page boundaries, source note, and exclusion rationale for nonselected pages.",https://catalog.archives.gov/id/645607907,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31836-006.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,470426597,,Afghanistan,1989-01-01,Working Files - Afghanistan 1989-1992 [2],470426597,NSC files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Working Files | Richard N. Haass' Working Files | NAID 470426597 | 41-bpr-nsc-haass_working-cf01304-011.pdf,,Restricted - Possibly; Online object available,critical gap target; high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426597,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/working_2554877/41-bpr-nsc-haass_working-cf01304-011.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607685,,Afghanistan,1989-01-20,Afghanistan,645607685,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607685 | 41-bpr-dhm-cheney-country-31827-001.pdf,,Unrestricted; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/645607685,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31827-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,470426255,,Afghanistan,1989-01-20,Afghanistan - Charles,470426255,NSC files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | Richard N. Haass' Meeting Files | NAID 470426255 | 41-bpr-nsc-haass_meeting-cf01447-013.pdf,,Restricted - Possibly; Online object available,critical gap target; high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426255,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01447-013.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607321,,Afghanistan,1989-01-20,Afghanistan [1],645607321,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607321 | 41-bpr-dhm-cheney-country-31812-001.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/645607321,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31812-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607323,,Afghanistan,1989-01-20,Afghanistan [2],645607323,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607323 | 41-bpr-dhm-cheney-country-31812-002.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/645607323,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31812-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645608041,,Regional,1989-01-20,Bangladesh,645608041,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608041 | 41-bpr-dhm-cheney-country-31842-009.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/645608041,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31842-009.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,323150513,,Pakistan,1989-01-20,Bhutto Departure 6/6/89,323150513,Catalog lead | Records of the White House Office of Speechwriting (George H. W. Bush Administration) | Speech Draft Files | Speech Draft Files | NAID 323150513 | 41-bpr-speech-draft-chron-13490-003_323150513.pdf,,Restricted - Possibly; Online object available,high-priority gap target; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/323150513,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-spe/speechwriting_draft_chron_578973/41-bpr-speech-draft-chron-13490-003_323150513.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,323152491,,Pakistan,1989-01-20,Departure Statement for Prime Minister Bhutto 6/6/89 [OA 6264],323152491,Catalog lead | Records of the White House Office of Speechwriting (George H. W. Bush Administration) | Speech Backup Chronological Files | Speech Backup Chronological Files | NAID 323152491 | 41-bpr-speech-backup-chron-13671-005_323152491.pdf,,Restricted - Possibly; Online object available,high-priority gap target; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/323152491,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-spe/speechwriting_backup_chron_579003/41-bpr-speech-backup-chron-13671-005_323152491.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607415,,India,1989-01-20,India,645607415,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607415 | 41-bpr-dhm-cheney-country-31815-004.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607415,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31815-004.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645608141,,India,1989-01-20,India [1],645608141,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608141 | 41-bpr-dhm-cheney-country-31847-001.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645608141,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31847-001.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607135,,India,1989-01-20,India [1],645607135,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607135 | 41-bpr-dhm-cheney-country-31802-007.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607135,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31802-007.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645608143,,India,1989-01-20,India [2],645608143,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645608143 | 41-bpr-dhm-cheney-country-31847-002.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645608143,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31847-002.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607137,,India,1989-01-20,India [2],645607137,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607137 | 41-bpr-dhm-cheney-country-31802-008.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607137,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31802-008.pdf
gap-cheney-country-files,High,Triaged,Source Expansion,Screen Cheney Country Files before closing the source search,4,Page-boundary pull,Potential lead,645607805,,India,1989-01-20,India [A],645607805,Cheney collection | Richard Cheney Collection | Country Files | Country Files | NAID 645607805 | 41-bpr-dhm-cheney-country-31832-001.pdf,,Restricted - Partly; Online object available,high-priority gap target; promotion requires PDF screening; folder or staff-file source pool; catalog-derived title/source note; page count unresolved,"Do Gates, Cheney, Haass, and H-Files companion records support or change the Pakistan nuclear/Pressler/F-16 selection arc?","Open the PDF, identify policy-bearing pages, assign page boundaries, and record promote/exclude/cite-only rationale. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/645607805,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-rbc/country_470572294/41-bpr-dhm-cheney-country-31832-001.pdf
